price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
399000.0,4,2.5,2870,9292,2.0,0,0,3,2540,330,1979,2014
700000.0,3,2.5,2050,4185,2.0,0,0,3,2050,0,2011,0
1110000.0,4,1.5,2310,13300,1.0,0,0,3,1890,420,1950,2005
783500.0,3,2.5,2850,7130,2.0,0,0,3,1990,860,1980,0
270000.0,3,2.5,1670,8364,1.0,0,0,4,1300,370,1990,0
256750.0,3,2.5,1990,8991,1.0,0,0,3,1570,420,1969,2010
254000.0,3,2.5,1850,4597,2.0,0,0,3,1850,0,2003,0
225000.0,4,1.5,1950,12559,1.5,0,0,3,1950,0,1939,1969
295832.0,5,1.0,1410,6400,1.0,0,0,5,960,450,1955,0
229629.5,2,1.0,770,8149,1.0,0,0,3,770,0,1948,1994
1080000.0,4,3.5,3990,5267,2.0,0,0,3,3990,0,2008,0
385000.0,4,1.75,1690,4080,1.0,0,0,4,870,820,1984,0
219500.0,3,1.0,1090,6710,1.5,0,0,5,1090,0,1912,0
337945.75,2,1.0,940,9839,1.0,0,0,3,940,0,1910,2006
268971.875,4,2.5,1860,6687,1.0,0,0,4,1220,640,1983,0
519000.0,4,2.5,1950,2617,1.5,0,0,4,1250,700,1910,0
345100.0,3,3.75,1950,8625,1.0,0,0,3,1360,590,1959,1989
941500.0,5,3.5,3490,9680,2.0,0,4,3,2460,1030,1980,0
850000.0,3,2.5,3230,5000,2.0,0,2,5,2430,800,1945,0
735000.0,3,2.5,2390,9157,2.0,0,0,3,2390,0,1984,0
565000.0,3,2.5,2500,7394,2.0,0,0,3,2500,0,1990,2009
566000.0,4,1.75,2440,5000,1.0,0,0,3,1340,1100,1954,2005
739888.0,3,2.5,2420,43177,2.0,0,4,4,1690,730,1989,0
840000.0,4,2.75,2600,2750,1.5,0,0,3,1620,980,1936,0
230000.0,3,1.0,1390,16000,1.0,0,0,4,1390,0,1960,2001
155000.0,3,1.0,1250,6250,1.0,0,0,2,1030,220,1949,0
194000.0,3,1.0,1050,7577,1.0,0,0,3,1050,0,1983,2009
725000.0,4,2.75,2420,10962,1.0,0,0,3,1530,890,1977,2004
0.0,5,3.5,3480,36615,2.0,0,0,4,2490,990,1983,0
350000.0,4,1.75,2250,13515,1.0,0,0,4,2150,100,1940,2001
1240000.0,5,4.0,4410,14380,2.0,0,0,3,4410,0,2006,0
433000.0,3,1.75,1870,7189,1.0,0,0,3,1270,600,1959,1989
0.0,3,2.75,1310,7300,1.0,0,0,3,1310,0,1957,2000
290000.0,3,2.5,2080,4828,2.0,0,0,3,2080,0,2002,0
189650.0,2,1.75,1100,7600,1.0,0,0,3,1100,0,1980,0
675000.0,4,2.5,3000,5548,2.0,0,0,3,3000,0,2006,0
156000.0,3,1.0,970,8580,1.0,0,0,3,970,0,1959,1989
2458000.0,4,5.25,6500,14986,2.0,0,0,3,5180,1320,2001,0
790000.0,4,2.5,2310,5100,2.0,0,0,3,2310,0,2013,1923
215000.0,2,1.0,710,7200,1.0,0,0,3,710,0,1943,2002
691000.0,4,2.75,2550,8632,1.0,0,0,3,1700,850,1972,2002
471001.0,3,1.75,1800,6000,1.0,0,0,5,900,900,1905,0
135333.3333,4,1.0,1530,7200,1.5,0,0,3,1400,130,1948,1994
550000.0,3,3.5,2490,3582,2.0,0,0,3,1720,770,2005,0
360000.0,3,2.0,1270,1323,3.0,0,0,3,1270,0,2006,0
605000.0,3,2.0,2060,4040,1.0,0,0,4,1120,940,1947,1988
490000.0,3,2.0,1450,2400,1.5,0,0,3,1450,0,1900,2003
239900.0,4,2.25,1860,7000,1.0,0,0,3,1120,740,1979,2014
410000.0,1,1.5,1010,5750,1.0,0,0,3,1010,0,1911,1948
165000.0,3,1.0,1150,19200,1.0,0,0,4,1150,0,1908,0
657000.0,4,2.5,2180,3375,1.5,0,0,4,1420,760,1926,1993
268971.875,4,2.5,2380,7066,2.0,0,0,4,2380,0,1997,0
535000.0,3,2.5,1360,1016,3.0,0,0,3,1310,50,2003,0
760000.0,4,2.5,3330,7399,2.0,0,0,3,3330,0,2009,0
920000.0,4,3.5,4080,10666,2.0,0,0,3,4080,0,2005,0
440000.0,3,1.5,1270,1413,3.0,0,0,3,1270,0,2007,0
410000.0,3,2.25,1800,36704,1.0,0,0,4,1360,440,1978,2000
557500.0,3,2.25,1820,9670,2.0,0,0,3,1820,0,1984,0
399950.0,2,1.0,710,1131,2.0,0,0,4,710,0,1943,0
750000.0,3,1.75,2240,10578,2.0,0,0,5,1550,690,1923,0
531500.0,4,2.75,3110,49765,1.0,0,0,4,3110,0,1958,1972
515000.0,2,1.0,1050,5000,1.0,0,0,5,1050,0,1907,0
529000.0,3,1.0,1590,6420,1.0,0,0,3,1590,0,1944,0
385000.0,3,1.5,1490,9630,1.0,0,0,4,1490,0,1959,0
472500.0,3,2.0,1750,15500,1.0,0,0,3,1490,260,1982,0
957000.0,5,3.25,3160,5000,2.0,0,2,3,2180,980,2005,0
246000.0,3,1.5,1780,23819,1.0,0,0,3,1780,0,1953,0
490000.0,3,2.5,2230,5348,2.0,0,0,3,2230,0,2000,0
519000.0,3,2.75,2020,10744,1.0,0,0,5,1270,750,1954,0
524950.0,3,1.75,1890,3825,1.0,0,0,3,1290,600,1974,0
225000.0,3,1.75,1580,8820,1.0,0,0,4,1580,0,1967,0
840000.0,3,2.0,2783,11177,2.0,0,0,3,2783,0,1910,1999
575000.0,4,2.5,2400,6137,2.0,0,0,3,2400,0,1990,2009
315275.0,3,1.75,1440,8040,1.0,0,0,3,960,480,1951,1994
585000.0,5,1.75,2000,3750,2.0,0,0,4,2000,0,1921,0
535000.0,3,2.5,1720,4006,2.0,0,0,3,1720,0,1994,0
346500.0,2,1.75,1610,6300,1.0,0,0,3,1010,600,1941,1994
580000.0,4,2.5,2130,35752,1.0,0,0,3,1490,640,1980,0
171000.0,4,2.0,1520,19672,1.0,0,0,3,1020,500,1920,1979
475000.0,4,2.75,1980,11443,1.0,0,0,5,1980,0,1952,1998
485000.0,2,2.25,1260,1240,3.0,0,0,3,1260,0,2004,2003
416904.1667,3,2.5,3010,7014,2.0,0,0,3,3010,0,2009,0
499990.0,4,2.75,2910,6334,2.0,0,0,3,2910,0,2013,1923
540000.0,5,3.0,3610,9775,2.0,0,0,3,3610,0,2003,0
594000.0,4,1.75,1870,5200,2.0,0,0,4,1200,670,1937,0
575000.0,4,1.75,1280,6060,1.0,0,0,3,860,420,1926,2003
1010000.0,2,2.0,1460,9052,1.0,0,2,5,1460,0,1900,0
405000.0,4,2.5,2220,4652,2.0,0,0,3,2220,0,2001,0
250000.0,3,1.0,1230,10350,1.0,0,0,4,1230,0,1957,2001
176225.0,3,2.0,1570,7200,1.0,0,0,4,1570,0,1952,0
740000.0,4,2.5,3430,10157,2.0,0,0,3,3430,0,2000,0
773000.0,3,2.75,2470,3600,2.0,0,0,3,2470,0,2007,0
475000.0,3,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0
749000.0,3,1.0,1580,5000,1.5,0,0,3,1580,0,1926,2003
290000.0,3,1.0,1440,11250,1.0,0,0,3,1440,0,1967,2011
435000.0,4,1.0,1450,8800,1.0,0,0,4,1450,0,1954,1979
650000.0,5,1.75,1260,4500,1.5,0,0,3,1260,0,1926,2003
386591.0,3,2.5,1690,1613,2.0,0,0,3,1150,540,2014,0
850000.0,3,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004
307000.0,3,1.0,1370,7500,1.0,0,0,3,1370,0,1960,2012
300000.0,3,1.0,2150,7007,1.0,0,0,3,2150,0,1954,2005
445000.0,4,2.0,1470,8395,1.0,0,0,4,1470,0,1965,0
895000.0,5,2.5,2550,20875,1.0,0,0,4,1610,940,1953,1983
599000.0,5,2.75,2730,22572,1.0,0,0,3,2080,650,1968,1992
799950.0,4,3.5,4220,196817,2.0,0,0,3,4220,0,1993,0
876650.0,3,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970
1411600.0,2,2.5,3180,9400,2.0,0,4,5,2610,570,1985,0
80000.0,1,0.75,430,5050,1.0,0,0,2,430,0,1912,0
313000.0,3,1.75,2190,8000,1.0,0,0,4,2190,0,1967,0
315000.0,2,1.0,790,6969,1.0,0,0,3,790,0,1955,1984
455000.0,3,1.0,1300,3550,1.5,0,0,3,1300,0,1927,2011
535000.0,3,2.5,2210,7620,2.0,0,0,3,2210,0,1994,0
235000.0,3,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0
475000.0,4,2.5,3740,8700,1.0,0,0,3,2260,1480,2004,2003
925000.0,3,2.5,2690,7000,2.0,0,0,5,1840,850,1943,0
260000.0,4,2.5,1990,6671,2.0,0,0,3,1990,0,1989,0
175000.0,2,1.0,1020,5130,1.0,0,0,4,1020,0,1948,0
890000.0,4,2.75,2310,4020,3.0,0,0,5,2310,0,1979,0
345000.0,3,1.75,1090,7200,1.0,0,0,3,1090,0,1968,1997
490000.0,4,3.0,2330,3497,2.0,0,0,3,1920,410,2003,0
397500.0,3,2.0,1510,6710,1.0,0,0,3,1070,440,1972,2002
344950.0,4,2.0,2330,6250,1.0,0,0,4,1400,930,1941,1998
376000.0,2,1.0,1150,4000,1.0,0,0,3,1150,0,1947,2012
715000.0,4,2.25,2060,5649,1.0,0,0,5,1360,700,1941,0
1688000.0,4,2.5,3000,7500,2.0,0,0,3,3000,0,1937,1994
775000.0,4,2.75,3010,15992,2.0,0,0,3,3010,0,1996,0
252500.0,3,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012
3800000.0,5,5.5,7050,42840,1.0,0,2,4,4320,2730,1978,2000
625000.0,3,2.5,2410,64073,1.0,0,0,4,1820,590,1976,1992
1054690.0,4,3.5,3390,3979,2.0,0,0,3,2610,780,2014,0
320000.0,3,1.75,1370,9900,1.0,0,0,4,1370,0,1983,0
410000.0,3,2.0,1320,6000,1.5,0,0,4,1320,0,1920,0
839000.0,3,2.5,3200,203425,1.0,0,0,3,3200,0,2000,0
1965221.0,4,3.5,4370,8510,2.0,0,1,3,3610,760,2003,0
266500.0,4,1.75,1880,7632,1.0,0,0,4,1180,700,1978,2000
465425.0,4,2.75,2430,20720,1.0,0,0,3,2430,0,1967,2011
547000.0,3,2.5,1480,8381,1.0,0,0,4,1480,0,1968,0
440000.0,3,1.75,1500,6180,1.0,0,0,4,1060,440,1947,1988
550000.0,5,2.0,2450,9488,1.0,0,0,4,1240,1210,1900,1955
324500.0,3,2.5,1660,3990,2.0,0,0,3,1660,0,2009,0
90000.0,2,1.0,790,2640,1.0,0,0,3,790,0,1973,2013
743000.0,3,1.75,2110,11250,1.0,0,0,4,2110,0,1961,2001
471000.0,4,2.5,2330,9928,2.0,0,0,3,2330,0,1998,2006
1280000.0,4,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005
825000.0,4,2.75,3990,6637,2.0,0,0,3,3990,0,2003,0
535000.0,4,2.75,3070,7201,2.0,0,0,3,3070,0,2006,0
260000.0,3,2.5,1420,14850,1.0,0,0,4,1020,400,1963,0
220000.0,4,2.5,2240,9826,1.0,0,0,4,1370,870,1988,0
199000.0,4,2.0,2030,8120,2.0,0,0,3,2030,0,1950,2005
374500.0,3,2.25,1400,11400,2.0,0,0,3,1400,0,1984,0
300000.0,3,2.0,1510,7066,1.0,0,2,3,1230,280,1973,2013
525000.0,5,3.0,2450,4591,2.0,0,0,3,2450,0,1994,0
630000.0,3,1.75,1710,8767,1.0,0,0,4,1710,0,1986,0
200000.0,3,2.0,1190,6833,1.0,0,0,3,1190,0,1995,0
690000.0,4,2.5,2700,8810,2.0,0,0,3,2700,0,2004,2003
235000.0,1,1.5,1170,1456,2.0,0,0,3,1070,100,2007,0
202000.0,1,1.0,590,833,1.0,0,0,4,590,0,1926,1993
827000.0,4,2.5,3230,12100,1.0,0,0,3,1870,1360,1977,2004
592500.0,4,3.0,2170,8240,1.0,0,0,4,1370,800,1968,0
432500.0,3,2.5,2240,6396,2.0,0,0,3,2240,0,2002,0
375000.0,4,2.5,2040,109336,1.5,0,0,4,2040,0,1973,0
414000.0,3,2.5,2490,4540,2.5,0,0,3,2490,0,2012,1912
450000.0,3,1.75,1610,11200,1.0,0,0,3,1610,0,1955,2005
465500.0,3,1.75,1890,7004,1.0,0,0,3,1290,600,1965,1993
510000.0,4,2.5,2610,8031,2.0,0,0,3,2610,0,1998,2006
492500.0,5,2.5,2570,9962,2.0,0,0,3,2570,0,2006,0
620000.0,2,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0
1225000.0,4,2.5,2740,16007,2.0,0,0,3,2740,0,1984,0
480000.0,3,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0
645000.0,4,2.5,2690,18653,2.0,0,0,3,2690,0,1985,0
498000.0,2,2.0,1140,8282,1.0,0,0,3,1140,0,1924,2009
358000.0,3,1.5,1810,100188,1.0,0,0,5,1810,0,1969,0
675000.0,3,3.5,2300,5611,1.0,0,0,3,2300,0,2004,2003
1115000.0,4,2.5,3180,31931,1.0,0,0,4,2390,790,1978,2000
410000.0,3,1.0,1410,5060,1.0,0,0,4,910,500,1956,0
250000.0,4,2.0,2120,8701,1.5,0,0,4,2120,0,1960,2001
350000.0,4,2.5,2040,22653,2.0,0,0,3,2040,0,2011,0
260000.0,3,2.0,1630,8018,1.0,0,0,3,1630,0,2003,0
625000.0,3,1.75,3160,76230,1.0,0,0,4,2160,1000,1978,2000
213000.0,4,1.75,1980,9000,1.0,0,0,2,1480,500,1978,0
397990.0,3,1.0,1180,11862,1.0,0,0,4,1180,0,1948,0
329950.0,2,1.0,900,5220,1.0,0,0,4,900,0,1956,0
399950.0,2,1.0,710,1157,2.0,0,0,4,710,0,1943,0
599000.0,3,2.0,2560,14680,1.0,0,0,3,1330,1230,1987,2000
480000.0,4,2.25,3250,34293,2.0,0,0,4,3250,0,1983,0
725000.0,3,2.5,2610,7510,2.0,0,0,3,2610,0,1996,0
200000.0,3,1.0,1050,5000,1.0,0,0,4,1050,0,1967,0
239950.0,5,1.0,1460,6032,2.0,0,0,4,1460,0,1941,1998
550000.0,3,2.0,1810,4064,1.5,0,0,3,1810,0,1925,2002
440000.0,2,1.0,800,4850,1.0,0,0,4,800,0,1944,0
536000.0,3,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992
368000.0,2,1.5,1660,4680,1.0,0,0,5,830,830,1908,0
1145000.0,3,2.5,2490,4000,2.0,0,0,5,1670,820,1918,0
432000.0,3,2.75,2200,14925,1.0,0,0,3,1100,1100,1982,0
464600.0,3,1.75,1120,5500,1.5,0,0,4,1120,0,1925,1968
510000.0,3,1.75,1600,19200,1.0,0,0,4,1600,0,1967,0
287200.0,3,3.0,1850,19966,1.0,0,0,4,1090,760,1992,0
396675.0,2,1.0,1730,6375,2.0,0,0,4,1730,0,1945,0
300000.0,3,1.0,2120,7735,1.0,0,0,4,1060,1060,1967,0
270000.0,2,1.0,1780,81021,1.0,0,3,4,1780,0,1954,1979
450800.0,4,3.25,2510,5311,2.0,0,0,3,2510,0,2009,0
400000.0,5,2.0,1930,9747,1.0,0,0,4,1020,910,1962,0
750000.0,3,2.5,2390,6550,1.0,0,2,4,1440,950,1955,2009
277000.0,4,1.0,1450,6250,1.0,0,0,3,990,460,1964,2000
1229000.0,4,3.5,3770,37034,2.0,0,0,3,2830,940,1989,0
390000.0,3,1.75,1260,6500,1.0,0,0,4,1260,0,1966,0
1655000.0,4,3.5,3080,4815,2.0,0,3,3,2300,780,1937,2009
405500.0,2,2.75,1350,1252,2.0,0,0,3,1120,230,2006,0
725000.0,3,1.75,1610,8613,1.0,0,0,5,1610,0,1962,0
537500.0,4,3.0,2920,33976,1.0,0,3,5,1460,1460,1964,0
395000.0,2,2.25,1350,1493,2.0,0,0,3,1050,300,2007,0
402000.0,3,1.5,1450,7375,1.0,0,0,3,1010,440,1968,1997
224000.0,4,1.5,1600,9289,1.0,0,0,4,1600,0,1959,0
735000.0,4,3.0,2840,4120,1.5,0,0,4,2060,780,1931,0
665000.0,3,2.75,1800,9550,1.0,0,0,4,1320,480,1966,0
345000.0,2,1.5,1180,844,2.0,0,0,3,990,190,2005,0
620000.0,4,2.25,2400,5350,1.5,0,0,4,1460,940,1929,0
350000.0,3,2.5,2010,14298,2.0,0,0,3,2010,0,1977,2004
243000.0,2,1.5,1068,1758,2.0,0,0,3,1068,0,1990,2009
1300000.0,4,4.0,4270,6002,2.0,0,3,3,3180,1090,2004,2003
296500.0,3,2.75,2170,7900,1.0,0,0,4,1380,790,1978,2000
914500.0,4,2.5,3950,10856,3.0,0,0,3,3950,0,2013,1923
488000.0,5,2.0,2020,5000,1.5,0,0,4,2020,0,1938,0
342000.0,3,2.0,1930,11947,1.0,0,0,4,1930,0,1966,0
279000.0,3,2.5,1630,7950,1.0,0,0,3,1320,310,1985,0
1900000.0,4,3.25,4130,112521,2.0,0,0,3,4130,0,1978,0
410000.0,3,2.0,1700,4250,1.0,0,0,3,890,810,1944,0
242000.0,3,2.0,1260,8092,1.0,0,0,3,1260,0,1986,0
380000.0,4,2.5,2540,6365,2.0,0,0,3,1870,670,2000,0
320000.0,3,1.75,2220,11646,1.0,0,0,3,1270,950,1950,2005
395000.0,4,2.5,2910,5000,2.0,0,0,3,2910,0,2002,0
390000.0,3,2.0,1080,7236,1.0,0,0,5,1080,0,1947,0
742000.0,3,3.25,1540,704,3.0,0,0,3,1540,0,2011,0
305000.0,2,2.5,1590,2656,2.0,0,0,3,1220,370,2009,0
672000.0,3,2.5,2620,21587,2.0,0,0,3,2620,0,1992,0
264950.0,4,1.75,1770,9011,1.0,0,0,5,1050,720,1983,0
165000.0,3,1.0,1200,13100,1.0,0,0,3,1200,0,1943,2002
284000.0,3,1.75,1800,23103,1.0,0,0,3,1800,0,1968,1997
475000.0,3,2.5,2600,7210,2.0,0,0,3,2600,0,1989,0
2005000.0,6,4.5,3810,28176,1.0,0,4,5,3810,0,1969,0
850000.0,3,2.5,2650,2387,2.0,0,0,3,1830,820,1920,1979
235000.0,2,1.5,880,1805,2.0,0,0,3,880,0,1999,0
825000.0,4,3.5,3810,9792,2.0,0,0,3,3810,0,1938,2013
560000.0,4,2.5,2480,16360,1.0,0,0,5,1510,970,1959,0
402500.0,2,1.0,800,2280,1.0,0,0,5,800,0,1946,0
522500.0,3,2.5,2370,7875,2.0,0,0,3,2370,0,2003,0
439333.3333,3,3.5,3020,4082,2.0,0,0,3,2080,940,1954,2004
313000.0,3,1.75,1320,6205,1.0,0,0,5,1320,0,1948,1985
475000.0,4,2.5,3060,10043,1.0,0,0,4,1700,1360,1968,0
328211.9048,4,2.5,1720,9600,1.0,0,0,3,1120,600,1961,2004
190000.0,3,2.25,1590,11745,1.0,0,0,3,1090,500,1978,0
385000.0,3,1.0,1220,4800,1.0,0,0,3,1220,0,1901,0
340000.0,3,1.75,1960,8136,1.0,0,0,3,980,980,1948,1994
523950.0,3,2.25,1420,1282,3.0,0,0,3,1420,0,2006,0
371500.0,3,2.0,1370,8336,1.0,0,0,5,1370,0,1964,0
540000.0,3,1.0,1050,4160,1.0,0,0,4,1050,0,1925,1968
405000.0,3,1.75,2470,9620,1.0,0,1,4,1570,900,1962,0
672500.0,3,2.25,2400,5300,1.5,0,0,4,1250,1150,1939,1989
312000.0,3,1.5,1255,1374,3.0,0,0,3,1255,0,2004,2003
465000.0,6,3.25,4250,23326,1.0,0,3,3,2150,2100,1967,2011
605000.0,2,1.0,910,3600,1.0,0,0,4,910,0,1909,1989
562500.0,3,2.25,1300,907,2.0,0,0,3,1000,300,2006,0
725000.0,4,2.5,2650,18295,2.0,0,0,3,2650,0,1986,0
1350000.0,4,3.25,3300,15907,2.0,0,0,5,3300,0,1985,0
500000.0,4,3.0,3720,15048,3.0,0,0,3,3720,0,1979,2014
0.0,4,4.25,3500,8750,1.0,0,4,5,2140,1360,1951,0
310000.0,4,1.0,1740,11075,1.5,0,0,3,1740,0,1965,1993
570000.0,2,1.75,1540,4025,1.0,0,0,4,1190,350,1908,0
800000.0,4,2.5,2990,16809,2.0,0,0,3,2990,0,1990,2009
402500.0,4,2.5,2600,11951,2.0,0,0,3,2600,0,1988,2000
473000.0,2,1.0,900,5100,1.0,0,0,4,900,0,1909,1989
237227.8571,4,2.5,2068,7242,2.0,0,0,4,2068,0,1976,1992
800000.0,4,2.75,3150,7035,2.0,0,0,3,3150,0,2004,2003
1222500.0,4,3.5,4910,9444,1.5,0,0,3,3110,1800,2007,0
290000.0,4,2.5,2000,13300,1.0,0,0,4,1200,800,1968,0
480500.0,4,2.5,2180,11200,1.0,0,0,4,2180,0,1968,0
135333.3333,4,1.0,1200,7200,1.5,0,0,3,1200,0,1944,0
415000.0,3,2.25,1620,998,2.5,0,0,3,1540,80,2010,0
320000.0,4,2.5,2570,4865,2.0,0,0,3,2570,0,2005,0
435000.0,4,2.75,3270,50994,2.0,0,0,4,2720,550,1983,0
263400.0,4,2.0,1360,60548,1.0,0,0,3,960,400,1960,2012
657000.0,4,1.75,2740,8520,1.0,0,2,3,1370,1370,1954,2005
595000.0,4,2.5,1990,2175,2.0,0,0,3,1680,310,2005,0
837700.0,5,2.75,3010,12611,2.0,0,0,3,3010,0,1994,0
425000.0,3,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0
569000.0,4,2.25,2250,41688,2.0,0,0,3,2250,0,1980,0
475000.0,4,2.75,2620,6178,2.0,0,0,3,2620,0,2013,1923
995000.0,4,4.5,3850,13551,2.0,0,2,3,3000,850,1998,2006
475000.0,2,1.0,820,2723,1.0,0,0,3,820,0,1921,2000
370000.0,2,1.0,1220,17172,1.0,0,0,4,1220,0,1947,1988
570000.0,3,2.0,1640,2808,1.0,0,3,4,820,820,1924,0
235000.0,3,2.0,1530,8700,1.0,0,0,4,1530,0,1970,0
630000.0,2,2.25,2550,5663,1.0,0,0,3,1720,830,2011,0
950000.0,4,2.5,3320,7644,2.0,0,0,3,3320,0,1995,0
350000.0,3,1.75,1680,250470,1.0,0,0,4,1070,610,1940,2001
310000.0,3,1.75,2070,37904,1.0,0,0,4,1420,650,1973,0
403000.0,3,2.75,2090,8354,2.0,0,0,3,2090,0,2012,1912
341000.0,3,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0
650000.0,4,2.5,2840,9354,2.0,0,0,3,2840,0,1990,2009
760000.0,4,1.75,2450,13300,1.0,0,2,4,1630,820,1987,0
381500.0,2,1.0,900,2910,1.0,0,0,5,900,0,1924,1956
400000.0,3,2.5,2740,83199,2.0,0,4,3,2740,0,1973,2013
399950.0,3,1.5,2080,5244,1.0,0,0,3,1190,890,1959,1989
321500.0,1,1.0,730,1942,1.0,0,0,3,730,0,2008,0
355000.0,3,2.0,1220,1186,3.0,0,0,3,1220,0,2007,0
960000.0,4,3.0,4590,9150,2.0,0,0,3,3490,1100,1981,2013
340000.0,3,1.0,1600,7324,1.0,0,0,4,1600,0,1958,1972
246000.0,3,1.0,1400,7410,1.0,0,0,3,1400,0,1944,0
697000.0,4,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000
819900.0,5,2.75,3150,7119,2.0,0,0,3,3150,0,2013,1923
620000.0,4,2.5,2680,9185,2.0,0,0,3,2680,0,1989,0
1040000.0,4,3.5,3900,8391,2.0,0,0,3,3900,0,2006,0
547000.0,5,2.5,2200,4080,1.5,0,0,5,1420,780,1916,0
334990.0,4,2.5,2220,4228,2.0,0,0,3,2220,0,2014,0
326000.0,3,2.75,1720,28000,1.0,0,0,4,1720,0,1958,1972
180785.7143,2,1.0,2550,21675,1.0,0,1,4,1610,940,1958,1972
242500.0,3,1.5,1200,9720,1.0,0,0,4,1200,0,1965,0
455000.0,3,1.75,1180,14292,1.0,0,0,3,1180,0,1981,2013
367000.0,2,1.0,700,2334,1.0,0,0,3,700,0,1945,2010
439500.0,3,2.5,2050,40003,1.0,0,0,4,1570,480,1977,0
419000.0,2,1.75,1510,4980,1.0,0,0,3,1510,0,2006,0
530000.0,4,2.5,2050,6360,2.0,0,0,3,2050,0,1988,2000
403000.0,3,2.0,1960,13100,1.0,0,2,5,1650,310,1957,0
230000.0,3,1.75,950,6000,1.0,0,0,3,790,160,1939,1969
620000.0,3,2.0,2460,41343,1.0,0,0,4,2460,0,1988,0
345000.0,4,2.5,2331,3826,2.0,0,0,3,2331,0,2007,0
330000.0,4,2.5,2380,13550,2.0,0,0,3,2380,0,1999,0
482500.0,4,3.0,1630,7626,1.0,0,0,5,1110,520,1990,0
940000.0,4,2.75,2080,4000,1.5,0,0,3,2080,0,1912,2000
395000.0,4,1.0,1980,10350,1.0,0,0,4,1430,550,1968,0
314900.0,4,1.75,2700,27072,1.0,0,0,3,1380,1320,1958,2004
300000.0,2,1.0,970,13700,1.0,0,0,3,970,0,1949,1998
251750.0,3,2.0,1320,7200,1.0,0,0,5,1320,0,1975,0
320000.0,3,1.0,860,5060,1.5,0,0,3,860,0,1927,2011
269950.0,4,2.5,2540,8400,2.0,0,0,5,2540,0,1977,0
1150000.0,6,4.5,6040,219542,2.0,0,0,3,4100,1940,1996,0
433000.0,4,1.5,1550,5053,1.0,0,0,4,1180,370,1963,0
322500.0,3,2.0,1350,14200,1.0,0,0,3,1350,0,1989,0
820000.0,3,2.5,2510,5503,2.0,0,2,3,2510,0,1995,0
565000.0,4,2.25,2470,7447,2.0,0,0,3,2470,0,1984,0
249500.0,2,1.75,1500,8645,1.0,0,0,4,1500,0,1963,0
730000.0,4,2.5,3230,7331,2.0,0,0,3,3230,0,2004,2003
248000.0,4,2.5,1770,5855,2.0,0,0,3,1770,0,2003,0
460000.0,3,2.5,1730,8490,1.0,0,0,3,1210,520,1969,2010
421000.0,3,2.5,2890,21780,2.0,0,0,3,2890,0,2000,0
563500.0,4,1.75,2085,174240,1.0,0,0,3,1610,475,1964,2000
395300.0,3,1.5,1120,7000,1.0,0,0,3,1120,0,1955,2005
375000.0,3,1.5,1100,1751,2.0,0,0,3,940,160,2007,0
363000.0,4,2.5,3753,7204,2.0,0,0,3,3336,417,2008,0
160000.0,2,1.0,520,22334,1.0,0,0,2,520,0,1951,0
374000.0,2,1.5,1260,1575,2.0,0,0,3,1260,0,2001,0
618500.0,3,2.0,1800,5000,1.0,0,0,4,1080,720,1942,1982
546000.0,3,1.75,2000,5000,1.0,0,0,4,1110,890,1921,0
719000.0,3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0
839900.0,4,3.5,3810,13592,1.0,0,1,3,2560,1250,2013,1923
459500.0,3,1.75,1470,4950,1.0,0,0,3,1030,440,1984,0
257500.0,2,2.0,1180,9265,1.0,0,0,3,1180,0,1940,1996
400000.0,3,1.5,1200,4800,1.0,0,0,4,1200,0,1962,0
604000.0,4,2.5,2260,7753,2.0,0,0,3,2260,0,1989,0
185000.0,3,1.0,1150,8100,1.0,0,0,3,1150,0,1932,0
772000.0,3,2.25,1640,1204,3.0,0,0,3,1640,0,2014,0
450000.0,2,1.0,1380,4390,1.0,0,0,4,880,500,1931,0
437500.0,3,2.25,1970,35100,2.0,0,0,4,1970,0,1977,0
349000.0,4,1.75,1700,7800,1.0,0,0,5,1120,580,1981,0
240015.3333,4,2.25,1720,8300,1.0,0,0,4,1720,0,1973,0
132500.0,4,1.0,1540,115434,1.5,0,0,4,1540,0,1923,0
150000.0,3,1.0,1010,25000,1.0,0,0,3,1010,0,1966,1963
415500.0,4,2.5,1750,4779,2.0,0,0,3,1750,0,2009,0
980000.0,4,3.0,3680,5854,1.0,0,3,3,2060,1620,1967,2011
228944.4444,3,1.75,1730,11325,1.0,0,0,5,1730,0,1972,0
565000.0,2,1.75,1330,6000,1.0,0,0,4,960,370,1914,1945
561000.0,3,2.25,1710,4140,2.0,0,0,3,1710,0,2004,2003
